,mas,,,cvc5,,,ostrich,,,z3
filename,real,user,sys,real,user,sys,real,user,sys,real,user,sys
slog_stranger_5470_sink,1.007,1.029,0.517,0.361,0.054,0.221,1.741,3.108,0.731,0.297,0.085,0.179,
slog_stranger_5472_sink,0.883,0.981,0.498,0.476,0.063,0.209,1.300,1.348,0.603,0.314,0.082,0.166,
slog_stranger_5482_sink,0.888,0.983,0.496,0.321,0.065,0.216,1.261,1.323,0.564,0.309,0.084,0.170,
slog_stranger_5488_sink,0.894,0.968,0.517,0.307,0.056,0.215,1.333,1.312,0.606,0.289,0.075,0.177,
slog_stranger_548_sink,0.856,0.953,0.511,0.337,0.073,0.213,1.228,1.189,0.558,0.298,0.073,0.173,
slog_stranger_5491_sink,,,,0.325,0.052,0.232,1.754,2.058,0.636,0.290,0.082,0.173,
slog_stranger_5497_sink,1.296,1.707,0.589,0.318,0.075,0.201,1.193,1.148,0.564,0.322,0.079,0.169,
slog_stranger_54_sink,0.899,1.228,0.538,0.360,0.056,0.223,86.109,104.965,4.306,0.921,0.679,0.193,
slog_stranger_5500_sink,1.230,1.587,0.747,0.357,0.079,0.216,1.173,1.138,0.571,0.280,0.080,0.168,
slog_stranger_5504_sink,1.359,1.615,0.653,0.317,0.058,0.212,1.758,3.012,0.779,0.298,0.079,0.172,
slog_stranger_5505_sink,1.285,1.754,0.636,0.317,0.049,0.216,1.747,3.216,0.763,0.307,0.072,0.180,
slog_stranger_5506_sink,1.252,1.764,0.705,0.318,0.064,0.211,1.887,3.056,0.723,0.290,0.078,0.176,
slog_stranger_5507_sink,1.377,1.929,0.641,0.311,0.055,0.217,1.852,3.233,0.755,0.300,0.090,0.169,
slog_stranger_5509_sink,,,,0.339,0.066,0.201,1.630,2.362,0.675,0.290,0.063,0.190,
slog_stranger_5510_sink,1.194,1.550,0.717,0.331,0.084,0.204,1.256,1.088,0.529,0.293,0.073,0.181,
slog_stranger_5512_sink,1.297,1.563,0.599,0.312,0.077,0.199,1.395,1.159,0.542,0.285,0.080,0.171,
slog_stranger_5516_sink,1.217,1.718,0.700,0.332,0.069,0.206,1.287,1.363,0.579,0.298,0.087,0.176,
slog_stranger_5521_sink,1.333,1.718,0.653,0.345,0.066,0.225,1.297,1.356,0.593,0.310,0.084,0.178,
slog_stranger_5523_sink,1.196,1.590,0.713,0.410,0.068,0.212,1.234,1.302,0.564,0.319,0.087,0.176,
slog_stranger_5526_sink,1.313,1.765,0.643,0.316,0.077,0.201,1.262,1.345,0.571,0.296,0.081,0.180,
slog_stranger_5530_sink,1.218,1.697,0.767,0.560,0.078,0.215,1.366,1.356,0.571,0.300,0.082,0.176,
slog_stranger_5540_sink,0.881,0.993,0.505,0.302,0.064,0.200,1.272,1.274,0.577,0.289,0.080,0.175,
slog_stranger_5545_sink,1.223,1.674,0.799,0.346,0.079,0.209,1.237,1.328,0.558,0.292,0.085,0.175,
slog_stranger_5549_sink,1.383,1.744,0.625,0.314,0.071,0.211,2.000,3.768,0.844,0.361,0.114,0.176,
slog_stranger_5550_sink,1.242,1.957,0.873,0.325,0.064,0.211,2.031,3.730,0.785,0.319,0.070,0.184,
slog_stranger_5552_sink,1.309,1.607,0.646,0.371,0.076,0.209,1.244,1.158,0.549,0.305,0.088,0.163,
slog_stranger_5553_sink,1.184,1.622,0.766,0.319,0.074,0.206,1.299,1.113,0.529,0.279,0.074,0.171,
slog_stranger_561_sink,1.269,1.558,0.617,0.439,0.074,0.213,1.184,1.158,0.548,0.304,0.073,0.177,
slog_stranger_564_sink,0.857,0.956,0.484,0.331,0.071,0.208,1.180,1.179,0.536,0.288,0.081,0.172,
slog_stranger_56_sink,0.910,1.299,0.540,0.342,0.060,0.217,406.703,683.881,66.696,,,,
slog_stranger_574_sink,0.827,0.943,0.470,0.333,0.071,0.214,1.131,1.151,0.550,0.300,0.082,0.175,
slog_stranger_57_sink,,,,0.313,0.063,0.203,1.583,2.360,0.673,0.310,0.084,0.179,
slog_stranger_580_sink,0.865,0.924,0.487,0.325,0.068,0.218,1.188,1.141,0.575,0.283,0.078,0.176,
slog_stranger_581_sink,0.854,1.028,0.492,0.317,0.058,0.217,1.941,4.544,0.882,0.313,0.075,0.187,
slog_stranger_582_sink,0.854,1.024,0.483,0.313,0.058,0.210,2.018,4.520,0.858,0.288,0.078,0.175,
slog_stranger_583_sink,0.871,1.062,0.480,0.295,0.064,0.194,2.100,5.233,0.999,0.302,0.086,0.172,
slog_stranger_585_sink,0.861,0.939,0.489,0.341,0.074,0.206,1.139,1.128,0.532,0.312,0.078,0.169,
slog_stranger_586_sink,0.902,0.940,0.476,0.323,0.076,0.208,1.192,1.193,0.562,0.293,0.078,0.177,
slog_stranger_595_sink,0.877,0.953,0.478,0.610,0.068,0.216,1.145,1.124,0.547,0.289,0.068,0.188,
slog_stranger_598_sink,1.212,1.576,0.794,0.450,0.078,0.199,1.137,1.107,0.529,0.307,0.083,0.176,
slog_stranger_599_sink,1.203,1.610,0.756,0.348,0.063,0.223,1.350,1.128,0.586,0.291,0.078,0.178,
slog_stranger_604_sink,0.861,0.939,0.481,0.393,0.069,0.213,1.162,1.128,0.540,0.313,0.074,0.178,
slog_stranger_606_sink,0.902,0.913,0.512,0.330,0.070,0.212,1.212,1.131,0.541,0.302,0.084,0.173,
slog_stranger_60_sink,0.892,1.068,0.483,0.353,0.054,0.225,8.722,25.918,3.165,0.308,0.103,0.170,
slog_stranger_615_sink,0.843,0.968,0.475,0.428,0.066,0.214,1.285,1.145,0.580,0.289,0.071,0.181,
slog_stranger_621_sink,1.273,1.634,0.715,0.333,0.084,0.206,1.203,1.102,0.601,0.290,0.079,0.179,
slog_stranger_622_sink,0.840,0.924,0.495,0.324,0.068,0.224,1.199,1.163,0.585,0.283,0.065,0.186,
slog_stranger_624_sink,0.832,0.938,0.490,0.323,0.065,0.207,1.188,1.183,0.557,0.305,0.079,0.181,
slog_stranger_626_sink,1.027,0.939,0.477,0.318,0.071,0.203,1.227,1.179,0.549,0.291,0.084,0.178,
slog_stranger_627_sink,0.859,0.959,0.475,0.332,0.068,0.215,1.186,1.141,0.582,0.291,0.088,0.168,
slog_stranger_628_sink,1.201,1.643,0.786,0.320,0.070,0.215,1.231,1.139,0.559,0.319,0.077,0.187,
slog_stranger_62_sink,0.900,1.260,0.513,0.309,0.058,0.218,86.088,105.640,4.588,0.968,0.714,0.198,
slog_stranger_630_sink,0.846,0.960,0.499,0.317,0.065,0.213,1.947,4.140,0.884,0.400,0.084,0.171,
slog_stranger_632_sink,0.848,0.992,0.487,0.307,0.059,0.205,2.163,6.616,1.039,0.317,0.088,0.190,
slog_stranger_633_sink,0.863,0.994,0.508,0.303,0.064,0.206,2.228,6.424,1.033,0.329,0.110,0.177,
slog_stranger_635_sink,1.192,1.535,0.717,0.321,0.071,0.211,1.133,1.151,0.528,0.290,0.072,0.183,
slog_stranger_636_sink,0.936,0.955,0.490,0.321,0.072,0.207,1.179,1.130,0.554,0.296,0.077,0.181,
slog_stranger_637_sink,0.863,0.940,0.468,0.332,0.057,0.223,1.132,1.125,0.519,0.287,0.077,0.176,
slog_stranger_639_sink,0.832,0.975,0.462,0.319,0.072,0.201,1.202,1.181,0.573,0.299,0.077,0.189,
slog_stranger_640_sink,0.867,0.943,0.486,0.545,0.074,0.215,1.133,1.131,0.516,0.292,0.071,0.184,
slog_stranger_642_sink,0.835,0.930,0.483,0.315,0.072,0.213,1.235,1.156,0.566,0.378,0.074,0.180,
slog_stranger_643_sink,0.832,0.927,0.490,0.317,0.075,0.207,1.338,1.116,0.545,0.353,0.081,0.173,
slog_stranger_644_sink,1.075,1.036,0.466,0.330,0.073,0.212,1.456,1.722,0.656,0.304,0.079,0.188,
slog_stranger_646_sink,0.878,0.951,0.473,0.316,0.076,0.210,1.401,1.148,0.529,0.284,0.077,0.171,
slog_stranger_64_sink,0.900,1.304,0.535,0.320,0.064,0.203,469.932,778.210,88.739,,,,
slog_stranger_650_sink,0.829,0.941,0.474,0.381,0.061,0.232,1.137,1.136,0.533,0.296,0.071,0.178,
slog_stranger_651_sink,0.861,1.011,0.474,0.403,0.049,0.215,2.200,6.616,1.074,0.302,0.072,0.187,
slog_stranger_652_sink,0.841,0.953,0.477,0.327,0.083,0.209,1.159,1.168,0.523,0.306,0.073,0.173,
slog_stranger_654_sink,0.852,0.955,0.521,0.392,0.058,0.209,1.678,2.889,0.749,0.294,0.072,0.177,
slog_stranger_655_sink,0.894,1.127,0.494,0.334,0.077,0.215,1.425,2.006,0.633,0.301,0.081,0.181,
slog_stranger_659_sink,0.860,0.903,0.524,0.318,0.070,0.217,1.135,1.157,0.512,0.292,0.068,0.186,
slog_stranger_660_sink,0.838,0.928,0.478,0.323,0.069,0.204,1.140,1.129,0.523,0.288,0.072,0.173,
slog_stranger_662_sink,1.247,1.609,0.769,0.332,0.075,0.200,1.201,1.077,0.548,0.319,0.074,0.179,
slog_stranger_663_sink,0.863,0.938,0.486,0.327,0.073,0.216,1.156,1.160,0.531,0.293,0.078,0.171,
slog_stranger_665_sink,0.859,1.031,0.470,0.335,0.077,0.212,1.244,1.373,0.549,0.289,0.069,0.183,
slog_stranger_666_sink,0.897,0.994,0.483,0.317,0.080,0.201,1.356,1.360,0.560,0.295,0.078,0.176,
slog_stranger_678_sink,0.831,0.936,0.487,0.306,0.074,0.203,1.146,1.097,0.528,0.301,0.066,0.185,
slog_stranger_680_sink,0.820,0.941,0.471,0.317,0.070,0.214,1.210,1.122,0.544,0.348,0.063,0.185,
slog_stranger_687_sink,1.199,1.566,0.704,0.327,0.073,0.202,1.143,1.127,0.539,0.295,0.073,0.176,
slog_stranger_68_sink,0.844,0.981,0.474,0.354,0.061,0.209,1.694,3.076,0.768,0.290,0.082,0.166,
slog_stranger_690_sink,0.905,1.060,0.493,0.301,0.055,0.211,2.145,5.950,1.092,0.299,0.089,0.171,
slog_stranger_692_sink,0.871,1.087,0.483,0.312,0.063,0.212,2.116,5.983,0.971,0.313,0.083,0.183,
slog_stranger_694_sink,1.183,1.656,0.693,0.392,0.072,0.208,1.164,1.124,0.541,0.281,0.074,0.180,
slog_stranger_695_sink,1.233,1.649,0.712,0.340,0.072,0.215,1.139,1.129,0.532,0.317,0.074,0.168,
slog_stranger_696_sink,0.851,0.925,0.497,0.325,0.070,0.211,1.156,1.156,0.521,0.303,0.091,0.161,
slog_stranger_698_sink,0.843,0.933,0.477,0.338,0.070,0.213,1.129,1.095,0.542,0.296,0.072,0.184,
slog_stranger_69_sink,0.861,0.972,0.502,0.318,0.059,0.222,1.777,3.108,0.707,0.304,0.070,0.187,
slog_stranger_704_sink,1.202,1.657,0.726,0.310,0.075,0.204,1.134,1.112,0.549,0.294,0.075,0.181,
slog_stranger_707_sink,1.190,1.580,0.795,0.326,0.071,0.218,1.227,1.214,0.546,0.290,0.077,0.175,
slog_stranger_731_sink,1.194,1.514,0.760,0.525,0.059,0.227,1.155,1.123,0.527,0.292,0.079,0.176,
slog_stranger_737_sink,0.844,0.977,0.501,0.324,0.069,0.219,1.348,1.468,0.608,0.297,0.081,0.169,
slog_stranger_738_sink,0.887,1.017,0.472,0.347,0.068,0.216,1.317,1.624,0.545,0.310,0.094,0.169,
slog_stranger_739_sink,0.838,0.944,0.485,0.348,0.073,0.217,1.212,1.175,0.540,0.288,0.073,0.174,
slog_stranger_741_sink,0.838,0.946,0.478,0.322,0.069,0.204,1.313,1.132,0.540,0.286,0.074,0.177,
slog_stranger_743_sink,1.214,1.519,0.747,0.338,0.069,0.223,1.251,1.112,0.560,0.280,0.074,0.168,
slog_stranger_746_sink,1.208,1.676,0.672,0.350,0.070,0.209,1.141,1.133,0.539,0.287,0.077,0.177,
slog_stranger_747_sink,1.216,1.613,0.759,0.316,0.074,0.208,1.189,1.171,0.536,0.283,0.088,0.157,
slog_stranger_748_sink,0.848,0.969,0.464,0.372,0.070,0.209,1.147,1.118,0.528,0.296,0.070,0.187,
slog_stranger_749_sink,0.875,0.937,0.497,0.321,0.075,0.214,1.145,1.152,0.561,0.354,0.075,0.173,
slog_stranger_750_sink,0.833,0.965,0.451,0.327,0.072,0.212,1.166,1.117,0.531,0.304,0.075,0.181,
slog_stranger_751_sink,0.835,0.957,0.468,0.314,0.060,0.223,1.186,1.153,0.543,0.292,0.084,0.167,
slog_stranger_752_sink,0.877,0.955,0.468,0.331,0.072,0.211,1.233,1.112,0.546,0.295,0.076,0.180,
slog_stranger_753_sink,0.861,0.967,0.487,0.308,0.057,0.209,1.541,2.107,0.687,0.306,0.073,0.177,
slog_stranger_754_sink,0.856,0.971,0.480,0.326,0.054,0.217,1.472,2.100,0.620,0.286,0.082,0.177,
slog_stranger_755_sink,0.858,0.930,0.484,0.317,0.070,0.208,1.469,1.103,0.616,0.311,0.081,0.166,
slog_stranger_756_sink,0.840,0.920,0.492,0.327,0.068,0.218,1.197,1.144,0.546,0.288,0.069,0.184,
slog_stranger_757_sink,0.885,0.930,0.498,0.368,0.075,0.203,1.141,1.167,0.526,0.286,0.075,0.172,
slog_stranger_758_sink,0.841,0.960,0.468,0.352,0.070,0.208,1.178,1.152,0.537,0.297,0.073,0.186,
slog_stranger_760_sink,0.860,0.929,0.491,0.331,0.074,0.211,1.128,1.125,0.549,0.284,0.077,0.170,
slog_stranger_761_sink,0.879,0.962,0.503,0.327,0.068,0.215,1.177,1.133,0.592,0.284,0.071,0.184,
slog_stranger_763_sink,0.860,0.950,0.464,0.334,0.074,0.208,1.140,1.099,0.561,0.314,0.073,0.178,
slog_stranger_764_sink,0.846,0.935,0.480,0.394,0.080,0.210,1.167,1.170,0.551,0.296,0.073,0.185,
slog_stranger_765_sink,0.845,0.968,0.474,0.313,0.059,0.214,1.586,2.634,0.703,0.300,0.075,0.175,
slog_stranger_767_sink,0.932,0.971,0.498,0.314,0.080,0.196,1.183,1.141,0.559,0.297,0.066,0.191,
slog_stranger_768_sink,0.849,0.944,0.479,0.314,0.074,0.202,1.161,1.152,0.548,0.310,0.079,0.171,
slog_stranger_770_sink,0.853,0.973,0.470,0.317,0.053,0.221,1.602,2.565,0.723,0.391,0.129,0.186,
slog_stranger_771_sink,0.866,0.960,0.509,0.367,0.075,0.216,1.286,1.141,0.578,0.298,0.068,0.178,
slog_stranger_772_sink,0.866,0.926,0.479,0.319,0.067,0.213,1.144,1.120,0.544,0.296,0.077,0.182,
slog_stranger_773_sink,0.840,0.964,0.486,0.304,0.065,0.201,1.567,2.174,0.657,0.338,0.085,0.173,
slog_stranger_774_sink,0.903,1.279,0.555,0.328,0.070,0.210,3.124,9.962,1.712,0.460,0.180,0.199,
slog_stranger_775_sink,0.873,0.976,0.502,0.327,0.056,0.214,1.598,2.384,0.696,0.287,0.082,0.169,
slog_stranger_777_sink,0.845,0.928,0.500,0.343,0.077,0.209,1.201,1.188,0.543,0.306,0.060,0.186,
slog_stranger_778_sink,0.892,1.061,0.528,0.356,0.059,0.216,1.255,1.277,0.550,0.292,0.082,0.177,
slog_stranger_779_sink,0.884,0.928,0.476,0.334,0.075,0.215,1.181,1.166,0.573,0.326,0.078,0.170,
slog_stranger_780_sink,0.852,0.939,0.479,0.317,0.073,0.211,1.142,1.153,0.529,0.301,0.070,0.182,
slog_stranger_783_sink,1.302,1.597,0.591,0.386,0.080,0.195,1.177,1.099,0.582,0.402,0.083,0.163,
slog_stranger_784_sink,1.217,1.526,0.709,0.339,0.069,0.206,1.152,1.157,0.532,0.299,0.080,0.178,
slog_stranger_785_sink,0.865,0.988,0.493,0.315,0.062,0.213,1.339,1.281,0.589,0.329,0.085,0.173,
slog_stranger_791_sink,0.853,1.023,0.505,0.300,0.055,0.210,1.392,1.291,0.582,0.301,0.082,0.174,
slog_stranger_793_sink,1.360,1.651,0.703,0.345,0.072,0.208,1.253,1.121,0.532,0.290,0.084,0.175,
slog_stranger_797_sink,0.855,0.989,0.469,0.348,0.054,0.216,2.052,3.827,0.836,1.013,0.078,0.200,
slog_stranger_798_sink,0.840,0.917,0.503,0.329,0.072,0.205,1.193,1.119,0.570,0.291,0.070,0.184,
slog_stranger_799_sink,0.821,0.944,0.466,0.358,0.070,0.213,1.175,1.121,0.543,0.298,0.070,0.178,
slog_stranger_800_sink,0.882,0.971,0.494,0.317,0.079,0.194,1.199,1.135,0.571,0.288,0.070,0.186,
slog_stranger_801_sink,0.851,0.925,0.501,0.322,0.074,0.212,1.180,1.149,0.555,0.478,0.077,0.175,
slog_stranger_802_sink,0.839,0.957,0.470,0.351,0.081,0.203,1.157,1.128,0.523,0.295,0.079,0.177,
slog_stranger_803_sink,0.865,0.929,0.529,0.343,0.068,0.215,1.179,1.130,0.577,0.309,0.081,0.177,
slog_stranger_807_sink,0.838,0.921,0.511,0.329,0.073,0.208,1.309,1.122,0.553,0.283,0.074,0.176,
slog_stranger_811_sink,0.829,0.939,0.480,0.327,0.086,0.191,1.129,1.143,0.539,0.296,0.076,0.180,
slog_stranger_816_sink,0.868,0.986,0.494,0.315,0.075,0.212,1.158,1.142,0.553,0.344,0.080,0.173,
slog_stranger_817_sink,0.863,0.953,0.475,0.323,0.069,0.211,1.181,1.162,0.563,0.296,0.085,0.170,
slog_stranger_818_sink,0.850,0.939,0.489,0.322,0.075,0.205,1.130,1.109,0.533,0.285,0.084,0.164,
slog_stranger_819_sink,0.880,0.960,0.513,0.359,0.071,0.212,1.198,1.151,0.549,0.295,0.080,0.176,
slog_stranger_820_sink,0.850,0.972,0.488,0.325,0.068,0.216,1.283,1.317,0.590,0.284,0.077,0.176,
slog_stranger_826_sink,0.888,0.923,0.488,0.347,0.076,0.207,1.193,1.126,0.535,0.289,0.081,0.177,
slog_stranger_828_sink,0.859,0.973,0.489,0.365,0.068,0.210,1.178,1.147,0.573,0.283,0.066,0.179,
slog_stranger_829_sink,0.900,0.949,0.473,0.314,0.076,0.201,1.161,1.160,0.550,0.313,0.072,0.188,
slog_stranger_830_sink,0.921,0.955,0.468,0.335,0.078,0.213,1.207,1.202,0.533,0.301,0.076,0.183,
slog_stranger_831_sink,0.890,0.965,0.496,0.341,0.076,0.206,1.239,1.149,0.556,0.304,0.077,0.177,
slog_stranger_833_sink,1.221,1.624,0.755,0.354,0.071,0.212,1.257,1.158,0.561,0.303,0.080,0.167,
slog_stranger_834_sink,1.197,1.502,0.716,0.332,0.067,0.209,1.145,1.137,0.527,0.331,0.072,0.182,
slog_stranger_835_sink,0.869,0.964,0.502,0.312,0.073,0.211,1.186,1.152,0.559,0.313,0.076,0.175,
slog_stranger_836_sink,0.838,0.945,0.473,0.326,0.065,0.208,1.192,1.188,0.549,0.389,0.084,0.175,
slog_stranger_837_sink,1.358,1.645,0.625,0.325,0.067,0.195,1.684,2.687,0.722,0.294,0.076,0.184,
slog_stranger_838_sink,1.290,1.566,0.742,0.507,0.056,0.221,1.708,2.744,0.743,0.307,0.082,0.183,
slog_stranger_839_sink,1.226,1.850,0.802,0.402,0.065,0.212,1.796,2.556,0.753,0.381,0.155,0.168,
slog_stranger_842_sink,,,,0.340,0.062,0.211,1.569,2.349,0.627,0.295,0.074,0.181,
slog_stranger_844_sink,0.876,0.967,0.501,0.554,0.066,0.209,1.184,1.115,0.601,0.357,0.070,0.183,
slog_stranger_845_sink,0.838,0.930,0.501,0.325,0.077,0.202,1.176,1.164,0.562,0.312,0.070,0.192,
slog_stranger_847_sink,1.310,1.699,0.649,0.348,0.072,0.222,1.261,1.135,0.535,0.286,0.076,0.168,
slog_stranger_849_sink,0.933,0.990,0.492,0.412,0.045,0.229,1.821,3.523,0.830,0.300,0.075,0.186,
slog_stranger_851_sink,0.854,0.956,0.498,0.325,0.076,0.210,1.233,1.192,0.572,0.330,0.074,0.174,
slog_stranger_852_sink,0.866,1.009,0.477,0.340,0.065,0.212,1.339,1.475,0.594,0.308,0.079,0.184,
slog_stranger_853_sink,0.900,0.986,0.533,0.333,0.074,0.221,1.387,1.495,0.595,0.289,0.079,0.179,
slog_stranger_855_sink,0.868,1.008,0.486,0.451,0.069,0.209,1.400,1.737,0.611,0.303,0.085,0.174,
slog_stranger_856_sink,0.862,0.962,0.509,0.324,0.062,0.217,1.180,1.142,0.550,0.292,0.083,0.166,
slog_stranger_858_sink,0.825,0.944,0.474,0.316,0.065,0.211,1.160,1.099,0.580,0.310,0.086,0.168,
slog_stranger_859_sink,0.849,0.960,0.475,0.327,0.072,0.211,1.178,1.175,0.538,0.289,0.070,0.184,
slog_stranger_861_sink,0.863,0.988,0.501,0.536,0.075,0.199,1.162,1.132,0.562,0.312,0.075,0.183,
slog_stranger_862_sink,0.839,0.929,0.487,0.312,0.061,0.216,1.202,1.156,0.551,0.276,0.075,0.171,
slog_stranger_864_sink,0.921,0.948,0.514,0.345,0.067,0.215,1.165,1.147,0.532,0.294,0.076,0.178,
slog_stranger_865_sink,0.854,0.981,0.485,0.340,0.066,0.223,1.183,1.196,0.525,0.282,0.076,0.164,
slog_stranger_866_sink,1.022,0.974,0.479,0.325,0.070,0.217,1.178,1.186,0.544,0.289,0.084,0.173,
slog_stranger_867_sink,0.872,0.956,0.513,0.346,0.065,0.211,1.143,1.135,0.536,0.301,0.070,0.181,
slog_stranger_868_sink,0.880,0.966,0.510,0.320,0.067,0.213,1.180,1.164,0.560,0.286,0.078,0.176,
slog_stranger_869_sink,0.851,0.936,0.488,0.324,0.073,0.206,1.177,1.119,0.528,0.319,0.072,0.176,
slog_stranger_873_sink,0.990,1.095,0.497,0.320,0.083,0.206,1.507,2.005,0.643,0.403,0.091,0.170,
slog_stranger_874_sink,0.851,1.024,0.476,0.332,0.073,0.215,1.388,1.710,0.623,0.335,0.084,0.177,
slog_stranger_876_sink,0.881,0.960,0.502,0.608,0.065,0.216,1.202,1.121,0.549,0.294,0.072,0.185,
slog_stranger_877_sink,0.847,0.960,0.473,0.324,0.071,0.206,1.309,1.099,0.577,0.317,0.083,0.173,
slog_stranger_882_sink,0.888,0.977,0.491,0.339,0.074,0.209,1.186,1.119,0.572,0.299,0.072,0.180,
slog_stranger_885_sink,0.845,0.946,0.487,0.336,0.075,0.210,1.136,1.113,0.550,0.303,0.070,0.189,
slog_stranger_886_sink,0.878,1.034,0.501,0.396,0.052,0.227,1.713,3.078,0.770,0.280,0.084,0.166,
slog_stranger_889_sink,0.922,0.941,0.474,0.318,0.067,0.219,1.189,1.170,0.560,0.295,0.086,0.167,
slog_stranger_890_sink,0.865,0.979,0.505,0.370,0.075,0.210,1.156,1.093,0.545,0.312,0.071,0.181,
slog_stranger_891_sink,0.854,0.941,0.484,0.315,0.064,0.217,1.380,1.147,0.574,0.311,0.080,0.178,
slog_stranger_892_sink,0.862,0.976,0.488,0.382,0.066,0.222,1.211,1.104,0.603,0.305,0.073,0.188,
slog_stranger_893_sink,0.837,0.916,0.499,0.350,0.058,0.226,1.186,1.158,0.512,0.315,0.065,0.189,
slog_stranger_894_sink,0.889,0.948,0.508,0.334,0.070,0.204,1.180,1.145,0.569,0.298,0.079,0.174,
slog_stranger_895_sink,0.868,0.937,0.502,0.545,0.068,0.210,1.165,1.124,0.554,0.288,0.081,0.170,
slog_stranger_896_sink,0.869,0.951,0.507,0.358,0.068,0.219,1.133,1.111,0.539,0.291,0.077,0.183,
slog_stranger_898_sink,0.860,0.937,0.494,0.320,0.066,0.213,1.161,1.153,0.557,0.291,0.072,0.182,
slog_stranger_899_sink,0.925,0.970,0.514,0.321,0.078,0.199,1.252,1.131,0.547,0.299,0.078,0.174,
slog_stranger_900_sink,0.861,0.947,0.484,0.353,0.080,0.202,1.178,1.175,0.539,1.131,0.067,0.210,
slog_stranger_901_sink,0.859,0.984,0.480,0.316,0.069,0.211,1.136,1.161,0.538,0.442,0.086,0.172,
slog_stranger_902_sink,0.864,0.960,0.473,0.328,0.075,0.213,1.183,1.179,0.584,0.296,0.074,0.188,
slog_stranger_903_sink,0.868,0.952,0.512,0.331,0.069,0.216,1.212,1.150,0.581,0.289,0.081,0.178,
slog_stranger_904_sink,0.841,0.932,0.484,0.414,0.065,0.222,1.141,1.102,0.538,0.346,0.069,0.184,
slog_stranger_908_sink,0.889,0.956,0.511,0.331,0.071,0.208,1.183,1.169,0.553,0.295,0.075,0.176,
slog_stranger_910_sink,0.848,0.928,0.504,0.334,0.064,0.222,1.174,1.154,0.562,0.303,0.082,0.174,
slog_stranger_911_sink,0.882,0.994,0.511,0.345,0.071,0.208,1.283,1.469,0.576,0.301,0.076,0.179,
slog_stranger_912_sink,0.869,0.943,0.483,0.312,0.074,0.205,1.187,1.136,0.572,0.302,0.079,0.174,
slog_stranger_914_sink,0.881,1.009,0.503,0.331,0.070,0.209,1.300,1.383,0.612,0.373,0.083,0.179,
slog_stranger_919_sink,0.848,0.975,0.492,0.294,0.054,0.201,1.674,2.971,0.670,0.311,0.087,0.173,
slog_stranger_921_sink,1.276,1.598,0.686,0.349,0.061,0.229,1.377,1.509,0.590,0.388,0.146,0.193,
slog_stranger_923_sink,1.228,1.557,0.728,0.320,0.064,0.225,1.386,1.464,0.613,0.348,0.128,0.187,
slog_stranger_926_sink,0.876,0.952,0.524,0.335,0.073,0.199,1.170,1.142,0.555,0.294,0.076,0.180,
slog_stranger_927_sink,0.827,0.929,0.492,0.328,0.065,0.223,1.124,1.127,0.540,0.288,0.076,0.170,
slog_stranger_928_sink,0.865,0.976,0.483,0.321,0.064,0.218,1.170,1.161,0.535,0.313,0.075,0.184,
slog_stranger_933_sink,0.840,0.936,0.476,0.327,0.067,0.217,1.193,1.203,0.561,0.305,0.077,0.180,
slog_stranger_934_sink,0.868,0.953,0.506,0.316,0.079,0.197,1.157,1.159,0.544,0.300,0.071,0.179,
slog_stranger_938_sink,0.864,0.949,0.485,0.350,0.080,0.203,1.167,1.118,0.593,0.286,0.079,0.175,
slog_stranger_939_sink,0.875,0.983,0.492,0.341,0.074,0.211,1.185,1.139,0.575,0.291,0.080,0.173,
slog_stranger_941_sink,1.207,1.661,0.766,0.317,0.073,0.209,1.144,1.146,0.550,0.302,0.080,0.171,
slog_stranger_942_sink,0.863,0.966,0.504,0.385,0.071,0.208,1.163,1.141,0.558,0.279,0.084,0.172,
slog_stranger_943_sink,0.869,0.925,0.501,0.330,0.074,0.214,1.226,1.176,0.554,0.299,0.078,0.180,
slog_stranger_944_sink,0.921,0.980,0.485,0.319,0.064,0.211,1.471,1.114,0.536,0.279,0.070,0.175,
slog_stranger_945_sink,0.908,0.957,0.469,0.336,0.069,0.213,1.154,1.137,0.570,0.297,0.075,0.182,
slog_stranger_947_sink,0.927,1.047,0.501,0.533,0.064,0.215,1.754,2.916,0.749,0.295,0.076,0.185,
slog_stranger_950_sink,1.242,1.672,0.738,0.308,0.069,0.205,1.294,1.523,0.579,0.472,0.243,0.188,
slog_stranger_951_sink,0.902,0.952,0.515,0.637,0.072,0.202,1.181,1.130,0.566,0.294,0.077,0.176,
slog_stranger_952_sink,0.873,0.953,0.482,0.339,0.072,0.220,1.197,1.136,0.551,0.305,0.074,0.179,
slog_stranger_954_sink,0.885,0.960,0.516,0.400,0.079,0.194,1.189,1.127,0.567,0.289,0.072,0.179,
slog_stranger_955_sink,0.827,0.914,0.514,0.322,0.070,0.216,1.144,1.153,0.549,0.294,0.068,0.187,
slog_stranger_962_sink,0.876,0.944,0.526,0.333,0.088,0.202,1.197,1.171,0.544,0.298,0.074,0.185,
slog_stranger_963_sink,0.854,0.944,0.483,0.320,0.070,0.209,1.193,1.126,0.551,0.296,0.078,0.175,
slog_stranger_964_sink,0.874,0.971,0.508,0.377,0.070,0.209,1.228,1.140,0.567,0.458,0.080,0.177,
slog_stranger_965_sink,0.850,0.959,0.519,0.346,0.074,0.218,1.376,1.679,0.642,0.318,0.083,0.184,
slog_stranger_966_sink,0.869,0.942,0.527,0.549,0.073,0.215,1.160,1.117,0.545,0.280,0.078,0.168,
